Data values,Data values_sort,Data description,Data description_reference,Data description_sort,Data description_hierarchy,Area code,Area code_reference,Area code_sort,Area code_hierarchy,Area name,Area name_reference,Area name_sort,Area name_hierarchy,Domain,Domain_reference,Domain_sort,Domain_hierarchy,Notes
1,1,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Health,heal,4,,
2,2,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Housing,hous,7,,
2,2,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001785,W01001785,1675,,Llandaff North 1,W01001785,1675,W06000015,Physical environment,pe,9,,
7,7,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,WIMD,wimd,1,,
7,7,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Income,inc,2,,
7,7,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Employment,emp,3,,
6,6,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Health,heal,4,,
8,8,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Housing,hous,7,,
3,3,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001786,W01001786,1676,,Llandaff North 2,W01001786,1676,W06000015,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Income,inc,2,,
3,3,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Employment,emp,3,,
3,3,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Health,heal,4,,
4,4,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Education,educ,5,,
4,4,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Housing,hous,7,,
6,6,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Community safety,cs,8,,
1,1,Decile,Dec,2,,W01001787,W01001787,1677,,Llandaff North 3,W01001787,1677,W06000015,Physical environment,pe,9,,
2,2,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Income,inc,2,,
2,2,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Employment,emp,3,,
2,2,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Health,heal,4,,
3,3,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Housing,hous,7,,
3,3,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Community safety,cs,8,,
1,1,Decile,Dec,2,,W01001788,W01001788,1678,,Llandaff North 4,W01001788,1678,W06000015,Physical environment,pe,9,,
8,8,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,WIMD,wimd,1,,
8,8,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Income,inc,2,,
8,8,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Employment,emp,3,,
6,6,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Access to services,ats,6,,
5,5,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Housing,hous,7,,
5,5,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Community safety,cs,8,,
1,1,Decile,Dec,2,,W01001789,W01001789,1679,,Llandaff North 5,W01001789,1679,W06000015,Physical environment,pe,9,,
4,4,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Income,inc,2,,
3,3,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Employment,emp,3,,
4,4,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Health,heal,4,,
6,6,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Housing,hous,7,,
7,7,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001790,W01001790,1680,,Llandaff North 6,W01001790,1680,W06000015,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,WIMD,wimd,1,,
8,8,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Income,inc,2,,
7,7,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Employment,emp,3,,
8,8,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Access to services,ats,6,,
7,7,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Housing,hous,7,,
6,6,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001791,W01001791,1681,,Llanishen 1,W01001791,1681,W06000015,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Income,inc,2,,
3,3,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Employment,emp,3,,
3,3,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Health,heal,4,,
5,5,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Education,educ,5,,
6,6,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Housing,hous,7,,
6,6,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001792,W01001792,1682,,Llanishen 2,W01001792,1682,W06000015,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,WIMD,wimd,1,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Income,inc,2,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Employment,emp,3,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Education,educ,5,,
8,8,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Access to services,ats,6,,
9,9,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Housing,hous,7,,
10,10,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001793,W01001793,1683,,Lisvane and Thornhill 3,W01001793,1683,W06000015,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,WIMD,wimd,1,,
9,9,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Income,inc,2,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Employment,emp,3,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Education,educ,5,,
8,8,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Access to services,ats,6,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Housing,hous,7,,
10,10,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01001794,W01001794,1684,,Lisvane and Thornhill 4,W01001794,1684,W06000015,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,WIMD,wimd,1,,
9,9,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Income,inc,2,,
9,9,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Employment,emp,3,,
10,10,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Education,educ,5,,
7,7,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Access to services,ats,6,,
8,8,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Housing,hous,7,,
10,10,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01001795,W01001795,1685,,Lisvane and Thornhill 5,W01001795,1685,W06000015,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,WIMD,wimd,1,,
7,7,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Income,inc,2,,
8,8,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Employment,emp,3,,
8,8,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Health,heal,4,,
9,9,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Access to services,ats,6,,
9,9,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Housing,hous,7,,
9,9,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Community safety,cs,8,,
5,5,Decile,Dec,2,,W01001796,W01001796,1686,,Lisvane and Thornhill 6,W01001796,1686,W06000015,Physical environment,pe,9,,
9,9,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,WIMD,wimd,1,,
8,8,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Income,inc,2,,
8,8,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Employment,emp,3,,
8,8,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Health,heal,4,,
9,9,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Education,educ,5,,
9,9,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Access to services,ats,6,,
6,6,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Housing,hous,7,,
7,7,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Community safety,cs,8,,
4,4,Decile,Dec,2,,W01001797,W01001797,1687,,Llanishen 7,W01001797,1687,W06000015,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,WIMD,wimd,1,,
9,9,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Income,inc,2,,
9,9,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Employment,emp,3,,
9,9,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Health,heal,4,,
9,9,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Education,educ,5,,
8,8,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Access to services,ats,6,,
8,8,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Housing,hous,7,,
9,9,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Community safety,cs,8,,
6,6,Decile,Dec,2,,W01001798,W01001798,1688,,Lisvane and Thornhill 7,W01001798,1688,W06000015,Physical environment,pe,9,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,WIMD,wimd,1,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Income,inc,2,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Employment,emp,3,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Health,heal,4,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Education,educ,5,,
6,6,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Access to services,ats,6,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Housing,hous,7,,
10,10,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001799,W01001799,1689,,Llanishen 9,W01001799,1689,W06000015,Physical environment,pe,9,,
4,4,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Income,inc,2,,
4,4,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Employment,emp,3,,
3,3,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Health,heal,4,,
4,4,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Education,educ,5,,
7,7,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Housing,hous,7,,
4,4,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Community safety,cs,8,,
6,6,Decile,Dec,2,,W01001800,W01001800,1690,,Llanishen 10,W01001800,1690,W06000015,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,WIMD,wimd,1,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Income,inc,2,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Employment,emp,3,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Health,heal,4,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Education,educ,5,,
10,10,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Housing,hous,7,,
2,2,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001802,W01001802,1691,,Llanrumney 1,W01001802,1691,W06000015,Physical environment,pe,9,,
2,2,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Income,inc,2,,
2,2,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Employment,emp,3,,
2,2,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Health,heal,4,,
3,3,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Education,educ,5,,
6,6,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Access to services,ats,6,,
1,1,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Housing,hous,7,,
4,4,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001803,W01001803,1692,,Llanrumney 2,W01001803,1692,W06000015,Physical environment,pe,9,,
2,2,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Income,inc,2,,
2,2,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Employment,emp,3,,
1,1,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Health,heal,4,,
2,2,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Education,educ,5,,
7,7,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Access to services,ats,6,,
2,2,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Housing,hous,7,,
3,3,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001804,W01001804,1693,,Llanrumney 3,W01001804,1693,W06000015,Physical environment,pe,9,,
3,3,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,WIMD,wimd,1,,
2,2,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Income,inc,2,,
3,3,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Employment,emp,3,,
3,3,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Health,heal,4,,
2,2,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Education,educ,5,,
5,5,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Access to services,ats,6,,
3,3,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Housing,hous,7,,
2,2,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001805,W01001805,1694,,Llanrumney 4,W01001805,1694,W06000015,Physical environment,pe,9,,
6,6,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,WIMD,wimd,1,,
6,6,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Income,inc,2,,
6,6,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Employment,emp,3,,
6,6,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Health,heal,4,,
6,6,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Education,educ,5,,
5,5,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Access to services,ats,6,,
4,4,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Housing,hous,7,,
3,3,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Community safety,cs,8,,
3,3,Decile,Dec,2,,W01001806,W01001806,1695,,Llanrumney 5,W01001806,1695,W06000015,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Income,inc,2,,
2,2,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Employment,emp,3,,
1,1,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Health,heal,4,,
1,1,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Education,educ,5,,
6,6,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Access to services,ats,6,,
1,1,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Housing,hous,7,,
3,3,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001807,W01001807,1696,,Llanrumney 6,W01001807,1696,W06000015,Physical environment,pe,9,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,WIMD,wimd,1,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Income,inc,2,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Employment,emp,3,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Health,heal,4,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Education,educ,5,,
9,9,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Access to services,ats,6,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Housing,hous,7,,
1,1,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Community safety,cs,8,,
2,2,Decile,Dec,2,,W01001808,W01001808,1697,,Llanrumney 7,W01001808,1697,W06000015,Physical environment,pe,9,,
6,6,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,WIMD,wimd,1,,
6,6,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,Income,inc,2,,
6,6,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,Employment,emp,3,,
4,4,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,Health,heal,4,,
6,6,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,Education,educ,5,,
3,3,Decile,Dec,2,,W01001809,W01001809,1698,,Pentwyn 1,W01001809,1698,W06000015,Access to services,ats,6,,
